"chr","start_infant","end_infant","value_infant","p_infant","start_adol","end_adol","value_adol","p_adol","direction_matched","combined_p","rank","genes"
"chr22",31321152,31321152,0.177439270098542,0.520853572045843,31321152,31321152,0.152230074044552,0.971170233027899,TRUE,0.850585882119588,3944,"C22orf27"
"chr15",94406247,94406247,-0.150489236058086,0.988565996579037,94406247,94406247,-0.199621723807679,0.511920358054001,TRUE,0.850742293852334,3945,"LOC101927153"
"chr1",218977336,218977336,0.151607913276948,0.962517656103797,218977336,218977336,0.197604370080757,0.526345411307112,TRUE,0.851116383448303,3946,"MIR548F3"
"chr1",15851754,15851754,-0.16287540240023,0.735879586862071,15851754,15851754,-0.177837558828917,0.689409787323665,TRUE,0.851595862071577,3947,"CASP9;CASP9;CASP9;CASP9;CASP9"
"chr2",232855137,232855137,0.159524888579917,0.796962256166972,232855137,232855137,0.183688433044452,0.636775622154768,TRUE,0.851706820069691,3948,"DIS3L2"
"chr13",112189885,112189885,0.151584625942934,0.96306819874962,112189885,112189885,0.1974447282223,0.527495252918159,TRUE,0.852064522352945,3949,""
"chr4",134932828,134932828,0.172367644480394,0.587242757272527,134932828,134932828,0.160884210068302,0.865929385498687,TRUE,0.852400774015525,3950,""
"chr10",11992840,11992840,0.169847113082707,0.623457139621787,11992840,11992840,0.165293538103322,0.816374084410796,TRUE,0.852714007796356,3951,"UPF2;UPF2"
"chr1",44877749,44877749,0.152823908748909,0.935105251238162,44877749,44877749,0.195094628520208,0.54482400964327,TRUE,0.853047085300278,3952,"RNF220"
"chr6",37628686,37628686,0.177594227398106,0.518938220026343,37628686,37628686,0.15109605111709,0.985732700323921,TRUE,0.854436577991895,3953,"MDGA1"
"chr5",169725927,169725927,-0.176386158762038,0.534126194208202,169725927,169725927,-0.15325716353187,0.958104507308434,TRUE,0.85458021468791,3954,"LCP2"
"chr6",22422038,22422038,0.153600915700378,0.918199345606685,22422038,22422038,0.193385617192407,0.557717056101699,TRUE,0.854812373672547,3955,""
"chr1",77529073,77529073,0.162502550947057,0.742409365333842,77529073,77529073,0.177739792700462,0.69032123154864,TRUE,0.85508359937104,3956,"ST6GALNAC5"
"chr4",155486402,155486402,0.16039096902102,0.780739500205615,155486402,155486402,0.181415612038991,0.65676156419063,TRUE,0.855256494862089,3957,"FGB;FGB"
"chr3",136506024,136506024,0.174371110909836,0.560134305586183,136506024,136506024,0.156664391842359,0.915880574376413,TRUE,0.85542771542002,3958,""
"chr5",127499885,127499885,0.15425594851594,0.903983574608586,127499885,127499885,0.192052165681162,0.567996416031222,TRUE,0.855723404308342,3959,"SLC12A2;SLC12A2;SLC12A2"
"chr5",147046109,147046109,0.155549339763901,0.876204637967924,147046109,147046109,0.189599131013219,0.58740386562433,TRUE,0.856539546640847,3960,"JAKMIP2;JAKMIP2;JAKMIP2;JAKMIP2"
"chr2",219576539,219576539,-0.153427131461526,0.921932456835669,219576539,219576539,-0.19325045766251,0.558750687916129,TRUE,0.856834526582192,3961,"TTLL4"
"chr1",232397213,232397213,0.157376183941301,0.838735703770807,232397213,232397213,0.186269249102845,0.614780878552078,TRUE,0.857171434847581,3962,""
"chr1",64936373,64936373,-0.153697776513224,0.916073908301498,64936373,64936373,-0.192581592985006,0.563918207853196,TRUE,0.857801168169762,3963,"CACHD1"
"chr3",73607754,73607754,0.155334458944122,0.880724451543307,73607754,73607754,0.189680027210588,0.586749579279932,TRUE,0.857916030157729,3964,"PDZRN3"
"chr1",222638644,222638644,-0.165285401863208,0.695019488762672,222638644,222638644,-0.172128499229313,0.744700009917873,TRUE,0.858454292967639,3965,""
"chr5",980739,980739,-0.168209093772119,0.648412589621489,980739,980739,-0.166891967459221,0.799067321451787,TRUE,0.85881247106184,3966,""
"chr8",19687925,19687925,0.163461363358344,0.72582901739685,19687925,19687925,0.175222570355537,0.714247366180716,TRUE,0.859007118197266,3967,"INTS10;INTS10"
"chr9",80907197,80907197,0.15858718516223,0.814924548093141,80907197,80907197,0.183759240750527,0.636163180360236,TRUE,0.859009436157903,3968,""
"chr3",34586609,34586609,0.174146875614217,0.563094869151136,34586609,34586609,0.156258169321663,0.92083447281093,TRUE,0.8590699830539,3969,""
"chr19",4517780,4517780,0.174277222574292,0.561353098236476,4517780,4517780,0.15595131030828,0.924609016632024,TRUE,0.859407949968475,3970,"PLIN4"
"chr2",158348882,158348882,-0.156759685012235,0.851258127767613,158348882,158348882,-0.186828875554549,0.610080453572363,TRUE,0.859607095522423,3971,""
"chr12",38784998,38784998,0.170074888087649,0.620103224883634,38784998,38784998,0.163321733013723,0.838247843501835,TRUE,0.859911064269646,3972,""
"chr7",139058127,139058127,-0.174025743957224,0.564704033041499,139058127,139058127,-0.156276687114523,0.920613820822465,TRUE,0.859959573826707,3973,"LUC7L2;C7orf55-LUC7L2;LUC7L2;LUC7L2"
"chr2",209010996,209010996,0.15652703618979,0.856023040842963,209010996,209010996,0.187148501552716,0.60741526027498,TRUE,0.860016558090547,3974,"CRYGB"
"chr6",159238935,159238935,-0.16006310955996,0.786832718473797,159238935,159238935,-0.180943035949263,0.660989405170513,TRUE,0.860099360334335,3975,"EZR-AS1;EZR;EZR"
"chr2",99949822,99949822,0.159609448872399,0.795397046290281,99949822,99949822,0.181712851093521,0.654114041098491,TRUE,0.860225032913208,3976,"TXNDC9"
"chr9",71510989,71510989,-0.174698577209379,0.55586927629344,71510989,71510989,-0.155024193388494,0.93601393103943,TRUE,0.860238760303066,3977,"PIP5K1B;PIP5K1B"
"chr6",88654320,88654320,-0.157952234138491,0.827466341655293,88654320,88654320,-0.18456495735421,0.629205292670106,TRUE,0.860463930080856,3978,""
"chr2",186238101,186238101,0.156065954468552,0.865406105286997,186238101,186238101,0.187766195584255,0.602300713357465,TRUE,0.860847710855,3979,""
"chr2",201333656,201333656,0.156306254472096,0.86047729588948,201333656,201333656,0.187337415923679,0.605851559899402,TRUE,0.86090425690319,3980,"SPATS2L;SPATS2L;SPATS2L;SPATS2L;SPATS2L;SPATS2L;SPATS2L"
"chr8",144303218,144303218,0.156250552930746,0.861586575997235,144303218,144303218,0.187398854716332,0.605342657988365,TRUE,0.861056366300746,3981,""
"chr12",3019650,3019650,0.172793169497342,0.581326845025598,3019650,3019650,0.158158161476228,0.897923623056776,TRUE,0.861337392926704,3982,"TULP3;TULP3"
"chr6",35403738,35403738,-0.175856906405406,0.540834768667791,35403738,35403738,-0.152661833643953,0.965659083993102,TRUE,0.861516036733206,3983,""
"chr1",15598865,15598865,0.176755724733663,0.529384375614611,15598865,15598865,0.150987908654767,0.987128759326767,TRUE,0.861716365339832,3984,"FHAD1"
"chr17",78062837,78062837,0.161807135445531,0.75477906775772,78062837,78062837,0.177408988552612,0.693422051799568,TRUE,0.862241364469672,3985,"CCDC40;CCDC40"
"chr6",131958550,131958550,0.175699569381333,0.542849203463874,131958550,131958550,0.152743487132299,0.964623046023065,TRUE,0.862412484113143,3986,"ENPP3"
"chr6",10731080,10731080,0.17565064041738,0.543453384906043,10731080,10731080,0.152790820763143,0.964019702504424,TRUE,0.862577339301609,3987,"TMEM14C;TMEM14C"
"chr16",58016655,58016655,0.162726985325278,0.738490753267497,58016655,58016655,0.175691259462386,0.709721575463469,TRUE,0.862721483869153,3988,"TEPP;TEPP"
"chr5",126346925,126346925,0.156271993071962,0.861160445559602,126346925,126346925,0.186992118638857,0.608721389211986,TRUE,0.862775718973958,3989,"MARCH3"
"chr3",173450857,173450857,0.173913861374367,0.566216349105126,173450857,173450857,0.155689399979368,0.927824843601765,TRUE,0.863512581581276,3990,"NLGN1"
"chr2",238726969,238726969,0.150615537314854,0.985641937194929,238726969,238726969,0.196664867005709,0.533200849403006,TRUE,0.863638401384434,3991,"RBM44"
"chr4",139156827,139156827,-0.156963338287892,0.847083986435344,139156827,139156827,-0.185573258327977,0.620623325137115,TRUE,0.863750928820405,3992,"SLC7A11"
"chr12",8124127,8124127,0.156372535911375,0.859148245713366,8124127,8124127,0.186576923367702,0.612192231079966,TRUE,0.863907633044853,3993,""
"chr7",31101520,31101520,0.158839823722246,0.810000208595319,31101520,31101520,0.182208224831289,0.649746868670448,TRUE,0.86412034373454,3994,"ADCYAP1R1"
"chr18",42645106,42645106,0.159768671794244,0.792406683394025,42645106,42645106,0.180552141922775,0.66449145186903,TRUE,0.864282276771627,3995,"SETBP1"
"chr1",111833467,111833467,0.164776057679819,0.703451209554858,111833467,111833467,0.171732831819432,0.748701145924089,TRUE,0.864363887185597,3996,"CHIA;CHIA"
"chr6",58487492,58487492,0.153328827316887,0.924063109023833,58487492,58487492,0.191385671236504,0.573205705325792,TRUE,0.866281112192219,3997,""
"chr17",4981403,4981403,0.17600084441983,0.539034144073807,4981403,4981403,0.151190977041766,0.984508831831754,TRUE,0.866919221063493,3998,"ZFP3"
"chr7",156571196,156571196,0.157412870438103,0.838023499752666,156571196,156571196,0.183941626046639,0.634580531509247,TRUE,0.867621042939395,3999,"LMBR1"
"chr11",8832111,8832111,-0.151462609102255,0.965826871844996,8832111,8832111,-0.194264064768101,0.551061216132702,TRUE,0.867896408167024,4000,"ST5;ST5;ST5;ST5"
"chr2",241760164,241760164,0.175704542576032,0.542788859817986,241760164,241760164,0.151394154838869,0.981872061247488,TRUE,0.868349687570521,4001,"KIF1A"
"chr19",46935291,46935291,-0.161466305814133,0.760925179838964,46935291,46935291,-0.176600873654592,0.701048136421203,TRUE,0.868661580630315,4002,""
"chr10",123301036,123301036,0.159347658220372,0.800292331440082,123301036,123301036,0.180290832534686,0.666849446768431,TRUE,0.86880563529109,4003,"FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2"
"chr8",13271993,13271993,0.150019799845041,0.999500116217392,13271993,13271993,0.196535098310093,0.534148837116274,TRUE,0.868935789551633,4004,"DLC1;DLC1"
"chr2",98852704,98852704,0.169790396563686,0.624290775914988,98852704,98852704,0.161797200194618,0.855483700062778,TRUE,0.869054217152548,4005,"VWA3B"
"chr6",6692824,6692824,0.153103526275056,0.928927849859049,6692824,6692824,0.191034388080064,0.575957820994505,TRUE,0.869650913190034,4006,""
"chr13",27131724,27131724,0.155677207879298,0.873527913033632,27131724,27131724,0.186479499724292,0.613001150518342,TRUE,0.869932396279343,4007,"WASF3"
"chr19",53936474,53936474,-0.155220602821523,0.883203755907717,53936474,53936474,-0.187165949504368,0.607271943631594,TRUE,0.870475871179818,4008,"ZNF761;LOC147804"
"chr9",138904715,138904715,0.170062715089734,0.620296175553821,138904715,138904715,0.160970615085516,0.864943688815504,TRUE,0.870585735959622,4009,"NACC2"
"chr6",75953307,75953307,-0.165349542231126,0.693955652635155,75953307,75953307,-0.169336677503986,0.773267393140186,TRUE,0.870643021888739,4010,"COX7A2;COX7A2"
"chr14",22490180,22490180,0.170182856278582,0.618503745775945,22490180,22490180,0.160723997407291,0.867794870422129,TRUE,0.870718389921737,4011,""
"chr12",78883559,78883559,0.154000001501948,0.909590318793246,78883559,78883559,0.189264119675439,0.590101504426236,TRUE,0.870728493560693,4012,""
"chr7",16746042,16746042,0.165652746623335,0.68902460828779,16746042,16746042,0.168780515501391,0.779057731417843,TRUE,0.870752965774094,4013,"BZW2;BZW2;BZW2"
"chr14",50785556,50785556,-0.167508166532887,0.659387683340386,50785556,50785556,-0.165496079191885,0.814170384239741,TRUE,0.870792764083981,4014,"ATP5S;ATP5S;ATP5S;ATP5S"
"chr4",186290920,186290920,0.175782021075023,0.541840496099268,186290920,186290920,0.150656431532134,0.991429048148151,TRUE,0.871005689795882,4015,"LRP2BP"
"chr1",244463040,244463040,-0.155253941511288,0.882446852892621,244463040,244463040,-0.186667180576992,0.611425381768544,TRUE,0.872463293200708,4016,""
"chr14",93250155,93250155,0.17125673198921,0.602844197176215,93250155,93250155,0.15821284594243,0.897276555179201,TRUE,0.873305372524318,4017,""
"chr1",42342911,42342911,-0.161640886772628,0.757744101222369,42342911,42342911,-0.175137632597745,0.715076813134121,TRUE,0.873874375697205,4018,"HIVEP3;HIVEP3;HIVEP3;HIVEP3"
"chr12",118199026,118199026,0.170990254253659,0.60663541710124,118199026,118199026,0.158519444890927,0.893625514813911,TRUE,0.874033420388533,4019,"KSR2"
"chr1",72433704,72433704,0.152086559812288,0.951650584960874,72433704,72433704,0.191714167293937,0.570633825750572,TRUE,0.874607630995818,4020,"NEGR1"
"chr2",210994670,210994670,0.174802278614071,0.554520111568696,210994670,210994670,0.151543124949282,0.979953678496857,TRUE,0.874827320585311,4021,"C2orf67"
"chr1",151430492,151430492,-0.169756046718198,0.624806304346531,151430492,151430492,-0.160552292894737,0.869764459171788,TRUE,0.874845796272915,4022,"POGZ;POGZ;POGZ"
"chr17",76497940,76497940,0.152508853445743,0.942171417673387,76497940,76497940,0.190913627883543,0.576913628713497,TRUE,0.874917266204678,4023,"DNAH17"
"chr19",5453362,5453362,0.16791516235995,0.653034465906585,5453362,5453362,0.163795347165749,0.832928247011122,TRUE,0.87514837992576,4024,""
"chr14",90398960,90398960,0.15974887908467,0.792759805469965,90398960,90398960,0.178145439857585,0.686541123492703,TRUE,0.875350051806966,4025,"EFCAB11;EFCAB11;EFCAB11;EFCAB11;EFCAB11;EFCAB11;EFCAB11;EFCAB11;EFCAB11;EFCAB11"
"chr7",42192975,42192975,0.162627507836339,0.740216134549941,42192975,42192975,0.173047009503852,0.735526955221369,TRUE,0.875463601290475,4026,"GLI3"
"chr2",181925401,181925401,0.15347000893628,0.920972918367712,181925401,181925401,0.189092653617376,0.591480381974195,TRUE,0.87563892371947,4027,"UBE2E3;UBE2E3"
"chr19",10491835,10491835,-0.168122942812871,0.649746109697298,10491835,10491835,-0.163243214939146,0.83912556395212,TRUE,0.875930990891574,4028,"TYK2"
"chr7",116594536,116594536,-0.163090236369713,0.732197879479584,116594536,116594536,-0.172132078863908,0.744665195853923,TRUE,0.875945370054044,4029,"ST7;ST7;ST7OT4;ST7OT1"
"chr2",144519856,144519856,0.152541922712462,0.941395890076227,144519856,144519856,0.190553322744171,0.579785976970233,TRUE,0.876288283886767,4030,"ARHGAP15"
"chr7",79763748,79763748,0.158528528042081,0.816071822348307,79763748,79763748,0.180015174381551,0.669330418777097,TRUE,0.876538532019301,4031,"GNAI1"
"chr11",125933690,125933690,0.17489344794184,0.5532715195871,125933690,125933690,0.150921549508929,0.987991666881591,TRUE,0.876783875279824,4032,"CDON"
"chr16",89428895,89428895,0.159921815072669,0.789492308792591,89428895,89428895,0.177359329565839,0.693890613007993,TRUE,0.877503523292105,4033,"ANKRD11;ANKRD11;ANKRD11;ANKRD11"
"chr1",223276821,223276821,0.161022188538496,0.769103606315074,223276821,223276821,0.175178491427519,0.714671864664575,TRUE,0.878605010864395,4034,""
"chr3",3010002,3010002,0.17152642303722,0.599079796649363,3010002,3010002,0.1564958759983,0.917942724924606,TRUE,0.878763080327953,4035,"CNTN4;CNTN4;CNTN4;CNTN4"
"chr11",35948830,35948830,0.162087436850919,0.749720631269034,35948830,35948830,0.173176599957696,0.734244474282445,TRUE,0.879096046608613,4036,""
"chr17",65717569,65717569,0.172681432825722,0.582888329985875,65717569,65717569,0.15434145883247,0.944491606765298,TRUE,0.879128820145622,4037,"NOL11"
"chr1",221952060,221952060,-0.171493178594627,0.599572975582428,221952060,221952060,-0.156369183907402,0.919492815482529,TRUE,0.879587815628991,4038,""
"chr1",45826423,45826423,0.17461490210463,0.556950992019739,45826423,45826423,0.150724573290196,0.99054403403868,TRUE,0.879814819420964,4039,"TESK2"
"chr12",47614743,47614743,0.174319558226277,0.560788400908284,47614743,47614743,0.151242016704192,0.983839582207171,TRUE,0.879839408211509,4040,"PCED1B;PCED1B"
"chr3",9777198,9777198,0.166116862959045,0.681395979474221,9777198,9777198,0.165762117254857,0.811264086631227,TRUE,0.880472488204366,4041,"BRPF1;BRPF1"
"chr7",99647783,99647783,-0.170110373806154,0.619596636251483,99647783,99647783,-0.158619878635939,0.892439280099296,TRUE,0.880567480061465,4042,"ZSCAN21"
"chr3",182614107,182614107,0.154529322020482,0.897914940788729,182614107,182614107,0.186127706356471,0.615952638736865,TRUE,0.880638980305855,4043,"ATP11B"
"chr1",154714336,154714336,0.172297103999457,0.588199315807353,154714336,154714336,0.154380691079762,0.943996878614638,TRUE,0.881928910996383,4044,"KCNN3;KCNN3;KCNN3"
"chr11",20385280,20385280,-0.166224672358542,0.679663148358951,20385280,20385280,-0.16519825196319,0.817411551035726,TRUE,0.882108964944432,4045,"HTATIP2;HTATIP2;HTATIP2;HTATIP2;HTATIP2;HTATIP2;HTATIP2"
"chr2",73441412,73441412,-0.150748499709797,0.982589740686219,73441412,73441412,-0.192126044097986,0.567420630513527,TRUE,0.883267580145425,4046,"SMYD5"
"chr1",102462632,102462632,-0.16089780708083,0.771418269374035,102462632,102462632,-0.174329434459688,0.722929339556153,TRUE,0.883348891640438,4047,"OLFM3;OLFM3"
"chr10",3023801,3023801,0.154182190411679,0.905578583816579,3023801,3023801,0.186009217721631,0.616950892544625,TRUE,0.883941636893378,4048,""
"chr16",88809152,88809152,0.154211660802529,0.90494236809326,88809152,88809152,0.185841326344172,0.618365298483979,TRUE,0.88445755421497,4049,"LOC339059;PIEZO1"
"chr12",70319180,70319180,0.162574925741464,0.741125014154682,70319180,70319180,0.170962375511483,0.756525475210093,TRUE,0.885092194336725,4050,"MYRFL"
"chr22",18978079,18978079,0.161021384297583,0.769118505980726,18978079,18978079,0.173706328864473,0.729025635557807,TRUE,0.885107905188662,4051,"DGCR5;DGCR5;DGCR5"
"chr6",13463084,13463084,-0.156660890589417,0.853309811727825,13463084,13463084,-0.181365795021433,0.657206101439159,TRUE,0.885161880831335,4052,"GFOD1"
"chr13",78052839,78052839,-0.151084714677326,0.97469515284077,78052839,78052839,-0.191097983147433,0.575459558802796,TRUE,0.885218108088905,4053,""
"chr14",53657673,53657673,0.160852484889509,0.77226159044991,53657673,53657673,0.173755182707438,0.728542487031009,TRUE,0.8862144565456,4054,""
"chr4",56179320,56179320,0.157333713459461,0.839608079194703,56179320,56179320,0.179873272815768,0.67062218597282,TRUE,0.886464145011272,4055,""
"chr2",33359529,33359529,-0.158854343971606,0.809732759596875,33359529,33359529,-0.176934515837763,0.697895809401797,TRUE,0.88763747221287,4056,"LTBP1;LTBP1;LTBP1;LTBP1;LTBP1"
"chr20",37200820,37200820,0.164328277498857,0.711073878502166,37200820,37200820,0.167172100925153,0.796063988099154,TRUE,0.888179561147709,4057,"RALGAPB;RALGAPB;RALGAPB"
"chr11",100061006,100061006,0.152323575878943,0.946302349975267,100061006,100061006,0.188248789006419,0.598346722962687,TRUE,0.888268654861217,4058,"CNTN5;CNTN5;CNTN5;CNTN5"
"chr21",46131522,46131522,-0.151541573348395,0.964062006448575,46131522,46131522,-0.189487796899195,0.58829350406411,TRUE,0.88879941053061,4059,"TSPEAR;TSPEAR"
"chr2",45310530,45310530,-0.172133407530061,0.590463320003099,45310530,45310530,-0.153056132756168,0.960648716094166,TRUE,0.888842742175841,4060,""
"chr12",66346167,66346167,0.161907103843546,0.752965033464649,66346167,66346167,0.171204984600242,0.754057285903094,TRUE,0.88915485408544,4061,"HMGA2;HMGA2"
"chr12",28979623,28979623,0.162039689070881,0.75056991221117,28979623,28979623,0.170919407809169,0.756961064567456,TRUE,0.889366101587441,4062,""
"chr1",52302246,52302246,0.169087871613982,0.634969366287421,52302246,52302246,0.15838084079937,0.895265309860584,TRUE,0.889543453142899,4063,"MIR761;NRD1;NRD1;NRD1"
"chr2",43372967,43372967,-0.153862872651017,0.912574721823242,43372967,43372967,-0.185262313730052,0.623251298214941,TRUE,0.889711313504159,4064,""
"chr12",24891597,24891597,0.163857899794961,0.719097348455501,24891597,24891597,0.167561594763833,0.791909986019484,TRUE,0.890104192250307,4065,""
"chr4",109541393,109541393,-0.16473097709518,0.704242381800952,109541393,109541393,-0.165875520805382,0.810030819093717,TRUE,0.890665068589305,4066,"LOC285456;RPL34;RPL34"
"chr11",102631359,102631359,0.161960604801351,0.751995810214019,102631359,102631359,0.170674462108366,0.759471399193772,TRUE,0.891035870492793,4067,""
"chr8",1094575,1094575,0.168663429978801,0.641443271012998,1094575,1094575,0.158790867091121,0.890412958711949,TRUE,0.891052725174379,4068,""
"chr18",56000954,56000954,0.173194788566968,0.575873567397148,56000954,56000954,0.150399524561337,0.994776800118323,TRUE,0.892011436162421,4069,"NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L;NEDD4L"
"chr2",105031896,105031896,-0.160840141485503,0.772476890618574,105031896,105031896,-0.172436932433775,0.741602197361455,TRUE,0.89201416307974,4070,""
"chr6",28749781,28749781,-0.168796239274268,0.639420641400807,28749781,28749781,-0.158320093235921,0.895994487798272,TRUE,0.892040239133449,4071,""
"chr1",28832383,28832383,-0.172710671677559,0.582480079147024,28832383,28832383,-0.151190820347664,0.984511050006455,TRUE,0.892341163779445,4072,"RCC1;SNHG3;SNHG3;RCC1;RCC1"
"chr5",158758075,158758075,0.154014132885186,0.909295305413347,158758075,158758075,0.184389227975762,0.630717975027564,TRUE,0.892369420696295,4073,"LOC285626;IL12B"
"chr13",100056016,100056016,-0.159416867779582,0.799037034608943,100056016,100056016,-0.174500480990975,0.721256835831687,TRUE,0.893920464324997,4074,"MIR548AN"
"chr7",100875556,100875556,0.153060189594453,0.929864293845246,100875556,100875556,0.185510168947564,0.621155950238597,TRUE,0.894624360981145,4075,"CLDN15"
"chr1",32427280,32427280,-0.150342758255198,0.991968335230557,32427280,32427280,-0.19021979171069,0.58242714630772,TRUE,0.894711364414848,4076,""
"chr9",117993982,117993982,0.15508926433894,0.885956469136833,117993982,117993982,0.18192865546637,0.65220964412733,TRUE,0.894755284698519,4077,"DEC1"
"chr7",70163455,70163455,0.151325918780266,0.969042964675873,70163455,70163455,0.188396570498953,0.597142705254284,TRUE,0.895208602861879,4078,"AUTS2;AUTS2"
"chr22",50962002,50962002,0.157201866626073,0.842199876034782,50962002,50962002,0.178049818936425,0.687440499343458,TRUE,0.895375571336889,4079,"SCO2;SCO2;SCO2;SCO2"
"chr13",113121958,113121958,0.154028540729353,0.908973472635274,113121958,113121958,0.183668870656921,0.636950406801961,TRUE,0.895380336819345,4080,""
"chr11",120206550,120206550,0.159590589809271,0.795751658332787,120206550,120206550,0.173848418594321,0.727630027709138,TRUE,0.895403167127228,4081,"ARHGEF12"
"chr8",114390137,114390137,0.168948623139634,0.637065004261304,114390137,114390137,0.157183824525143,0.909586409672204,TRUE,0.895650451455656,4082,"CSMD3;CSMD3;CSMD3"
"chr10",2542242,2542242,0.166516337447173,0.674958578929489,2542242,2542242,0.161529338289906,0.858538540183889,TRUE,0.895657153576713,4083,""
"chr11",82746645,82746645,0.170200754294034,0.618216182228871,82746645,82746645,0.154853782334707,0.938108827861598,TRUE,0.895916734121982,4084,"RAB30;RAB30;RAB30;RAB30"
"chr11",100598511,100598511,0.156061444658372,0.865494013314341,100598511,100598511,0.179889077963658,0.670475936827287,TRUE,0.896101243514207,4085,"FLJ32810"
"chr1",220311352,220311352,0.171886380612076,0.593939411999595,220311352,220311352,0.151750483442992,0.977285515101145,TRUE,0.896185835539239,4086,"IARS2"
"chr16",68771059,68771059,0.170241753676094,0.617599336070899,68771059,68771059,0.15467123235341,0.940376328752439,TRUE,0.896363840466724,4087,"CDH1"
"chr2",182439063,182439063,0.151882942100584,0.956166673619844,182439063,182439063,0.187146671504485,0.607430749901705,TRUE,0.89637973025814,4088,"CERKL;CERKL;CERKL;CERKL;CERKL;CERKL;CERKL"
"chr3",152121157,152121157,-0.153715694172563,0.915663422512799,152121157,152121157,-0.183777978968492,0.636001028029983,TRUE,0.89722407906661,4089,"MBNL1;MBNL1;MBNL1;MBNL1;MBNL1;MBNL1;MBNL1"
"chr8",26513822,26513822,0.157385925267674,0.838544988050468,26513822,26513822,0.177241814643037,0.694999662762253,TRUE,0.897454032294546,4090,"DPYSL2"
"chr17",38933754,38933754,0.159454203251762,0.798326320557367,38933754,38933754,0.173583490063902,0.730240706543533,TRUE,0.897552213289374,4091,"KRT27"
"chr10",92112128,92112128,0.159740093442272,0.792940091424348,92112128,92112128,0.173064154437272,0.735360028176082,TRUE,0.897620230274964,4092,""
"chr1",9425751,9425751,0.17254976725333,0.584705344212076,9425751,9425751,0.150158693890775,0.997925179538684,TRUE,0.897833557949419,4093,"SPSB1"
"chr12",70218999,70218999,0.166246760385444,0.679325670931944,70218999,70218999,0.16141902075393,0.859803313321387,TRUE,0.898153406883801,4094,"MYRFL"
"chr1",5539958,5539958,0.167630463786778,0.657470096371037,5539958,5539958,0.158953990188501,0.888487620667764,TRUE,0.898189740568137,4095,""
"chr9",84799335,84799335,0.156917801142722,0.84800553075589,84799335,84799335,0.177871301827154,0.68909698709466,TRUE,0.898299381322692,4096,""
"chr14",95673162,95673162,0.169151157839639,0.633977793538313,95673162,95673162,0.156084776703824,0.922958093115665,TRUE,0.898716236742476,4097,"CLMN"
"chr14",22986466,22986466,0.151239549793934,0.971019405324545,22986466,22986466,0.187698831368808,0.602857963957744,TRUE,0.898851150183937,4098,""
"chr11",133816022,133816022,-0.163988708083366,0.716867613490753,133816022,133816022,-0.165259898879085,0.816735571694677,TRUE,0.898907097961181,4099,"IGSF9B"
"chr7",155248122,155248122,-0.161836475506741,0.75421809534594,155248122,155248122,-0.168979842138674,0.776977985856768,TRUE,0.899184998853119,4100,""
"chr20",62092502,62092502,0.166160913687285,0.68066962077371,62092502,62092502,0.161203458832299,0.862283007059886,TRUE,0.899675402912492,4101,"KCNQ2;KCNQ2;KCNQ2;KCNQ2;KCNQ2"
"chr12",50055039,50055039,-0.166759471261571,0.671080940943685,50055039,50055039,-0.160111342619114,0.874903556395738,TRUE,0.899782606838845,4102,"FMNL3;FMNL3"
"chr3",119596466,119596466,0.161931241973263,0.752543372926711,119596466,119596466,0.168658361837271,0.78033536244937,TRUE,0.899838565961749,4103,"GSK3B;GSK3B"
"chr1",158901032,158901032,0.16480932383168,0.702927486307207,158901032,158901032,0.163559077266212,0.835577461931423,TRUE,0.899899325052642,4104,"PYHIN1;PYHIN1;PYHIN1;PYHIN1"
"chr10",5476521,5476521,-0.16559659052282,0.68989251381199,5476521,5476521,-0.161940756506354,0.853843378669566,TRUE,0.900806675823156,4105,"NET1"
"chr14",75034852,75034852,0.165247263148579,0.695660919368969,75034852,75034852,0.162551716033182,0.846895416371317,TRUE,0.900855298820114,4106,"LTBP2"
"chr6",63157784,63157784,0.155252173500079,0.882501236672249,63157784,63157784,0.180123439136534,0.66835528662088,TRUE,0.901210621952236,4107,""
"chr10",32219402,32219402,-0.155843503833381,0.870006377056899,32219402,32219402,-0.179010310568618,0.67852839974185,TRUE,0.901474200227645,4108,""
"chr17",31254859,31254859,-0.167802364570723,0.65476878698842,31254859,31254859,-0.15751233373783,0.905640652841147,TRUE,0.902870884315297,4109,"TMEM98;TMEM98"
"chr2",24342860,24342860,0.150907460967529,0.978798520761194,24342860,24342860,0.187284429387024,0.606301435805686,TRUE,0.903111991241364,4110,"PFN4"
"chr4",115009280,115009280,0.166276817483138,0.678826532132619,115009280,115009280,0.160157135641349,0.874372096775879,TRUE,0.903164179078752,4111,""
"chr2",86355070,86355070,0.165646891584056,0.689111771331851,86355070,86355070,0.161222419853057,0.862063482956861,TRUE,0.903430576806304,4112,"PTCD3;PTCD3"
"chr18",13606899,13606899,0.157838950903408,0.829678942004541,13606899,13606899,0.174998724654412,0.716418771231974,TRUE,0.903607270686721,4113,"LDLRAD4;LDLRAD4"
"chr6",15088016,15088016,0.156218124530993,0.862270470650639,15088016,15088016,0.177835303483249,0.68943294657139,TRUE,0.903648935511559,4114,""
